sample_index,time_s,voltage_mV
1198,0.599,2.29026
1199,0.5995,2.31443
1200,0.6,2.30718
1201,0.6005,2.31766
1202,0.601,2.31846
1203,0.6015,2.32249
1204,0.602,2.3096
1205,0.6025,2.30476
1206,0.603,2.30879
1207,0.6035,2.29912
1208,0.604,2.2822
1209,0.6045,2.28139
1210,0.605,2.27656
1211,0.6055,2.25963
1212,0.606,2.26447
1213,0.6065,2.2685
1214,0.607,2.26125
1215,0.6075,2.26447
1216,0.608,2.27978
1217,0.6085,2.29832
1218,0.609,2.29509
1219,0.6095,2.30637
1220,0.61,2.31604
1221,0.6105,2.32894
1222,0.611,2.33377
1223,0.6115,2.33941
1224,0.612,2.34183
1225,0.6125,2.33619
1226,0.613,2.34586
1227,0.6135,2.34183
1228,0.614,2.33377
1229,0.6145,2.33136
1230,0.615,2.3378
1231,0.6155,2.31201
1232,0.616,2.30879
1233,0.6165,2.30234
1234,0.617,2.2959
1235,0.6175,2.28784
1236,0.618,2.29832
1237,0.6185,2.29751
1238,0.619,2.28784
1239,0.6195,2.27333
1240,0.62,2.2685
1241,0.6205,2.27817
1242,0.621,2.29026
1243,0.6215,2.30154
1244,0.622,2.2967
1245,0.6225,2.31282
1246,0.623,2.31363
1247,0.6235,2.33941
1248,0.624,2.32974
1249,0.6245,2.33941
1250,0.625,2.34828
1251,0.6255,2.34908
1252,0.626,2.34667
1253,0.6265,2.33941
1254,0.627,2.3241
1255,0.6275,2.31927
1256,0.628,2.31443
1257,0.6285,2.29106
1258,0.629,1.9663
1259,0.6295,2.26689
1260,0.63,2.25319
1261,0.6305,2.24835
1262,0.631,2.24996
1263,0.6315,2.2411
1264,0.632,2.26044
1265,0.6325,2.27978
1266,0.633,2.28059
1267,0.6335,2.29187
1268,0.634,2.29429
1269,0.6345,2.2967
1270,0.635,2.31201
1271,0.6355,2.3096
1272,0.636,2.32007
1273,0.6365,2.33538
1274,0.637,2.33619
1275,0.6375,2.33297
1276,0.638,2.32733
1277,0.6385,2.32652
1278,0.639,2.32491
1279,0.6395,2.31363
1280,0.64,2.32088
1281,0.6405,2.30315
1282,0.641,2.2967
1283,0.6415,2.28462
1284,0.642,2.26689
1285,0.6425,2.26689
1286,0.643,2.25802
1287,0.6435,2.25722
1288,0.644,2.26125
1289,0.6445,2.26447
1290,0.645,2.25641
1291,0.6455,2.25722
1292,0.646,2.27897
1293,0.6465,2.28542
1294,0.647,2.28059
1295,0.6475,2.30315
1296,0.648,2.30396
1297,0.6485,2.32249
1298,0.649,2.33297
1299,0.6495,2.32733
1300,0.65,2.3378
1301,0.6505,2.33136
1302,0.651,2.33216
1303,0.6515,2.33619
1304,0.652,2.32813
1305,0.6525,2.30557
1306,0.653,2.30879
1307,0.6535,2.2959
1308,0.654,2.28703
1309,0.6545,2.283
1310,0.655,2.2685
1311,0.6555,2.27736
1312,0.656,2.27978
1313,0.6565,2.26689
1314,0.657,2.26527
1315,0.6575,2.27333
1316,0.658,2.29026
1317,0.6585,2.28784
1318,0.659,2.2959
1319,0.6595,2.29993
1320,0.66,2.3241
1321,0.6605,2.32733
1322,0.661,2.33538
1323,0.6615,2.34747
1324,0.662,2.34586
1325,0.6625,2.34264
1326,0.663,2.3507
1327,0.6635,2.35473
1328,0.664,2.33941
1329,0.6645,2.33136
1330,0.665,2.33297
1331,0.6655,2.31524
1332,0.666,2.31201
1333,0.6665,2.29267
1334,0.667,2.283
1335,0.6675,2.26689
1336,0.668,2.25963
1337,0.6685,2.25399
1338,0.669,2.23546
1339,0.6695,2.23949
1340,0.67,2.22982
1341,0.6705,2.25158
1342,0.671,2.26286
1343,0.6715,2.27011
1344,0.672,2.27978
1345,0.6725,2.29509
1346,0.673,2.30073
1347,0.6735,2.31927
1348,0.674,2.33216
1349,0.6745,2.32249
1350,0.675,2.32571
1351,0.6755,2.33941
1352,0.676,2.34022
1353,0.6765,2.33619
1354,0.677,2.32733
1355,0.6775,2.33861
1356,0.678,2.33538
1357,0.6785,2.34828
1358,0.679,2.33216
1359,0.6795,2.32733
1360,0.68,2.31927
1361,0.6805,2.2967
1362,0.681,2.30396
1363,0.6815,2.30315
1364,0.682,2.29267
1365,0.6825,2.30557
1366,0.683,2.31201
1367,0.6835,2.32733
1368,0.684,2.32894
1369,0.6845,2.3241
1370,0.685,2.32894
1371,0.6855,2.34989
1372,0.686,2.34586
1373,0.6865,2.36601
1374,0.687,2.35956
1375,0.6875,2.35875
1376,0.688,2.35795
1377,0.6885,2.35231
1378,0.689,2.34828
1379,0.6895,2.34183
1380,0.69,2.33861
1381,0.6905,2.32733
1382,0.691,2.31201
1383,0.6915,2.2967
1384,0.692,2.28703
1385,0.6925,2.28784
1386,0.693,2.27736
1387,0.6935,2.2822
1388,0.694,2.27656
1389,0.6945,2.27978
1390,0.695,2.3096
1391,0.6955,2.2959
1392,0.696,2.31363
1393,0.6965,2.31604
1394,0.697,2.32974
1395,0.6975,2.34022
1396,0.698,2.35473
1397,0.6985,2.34828
1398,0.699,2.36278
1399,0.6995,2.37568
1400,0.7,2.37648
1401,0.7005,2.38535
1402,0.701,2.3789
1403,0.7015,2.38374
1404,0.702,2.3789
1405,0.7025,2.37568
1406,0.703,2.35553
1407,0.7035,2.34908
1408,0.704,2.34747
1409,0.7045,2.33941
1410,0.705,2.32491
1411,0.7055,2.3241
1412,0.706,2.31604
1413,0.7065,2.30637
1414,0.707,2.30396
1415,0.7075,2.30073
1416,0.708,2.30718
1417,0.7085,2.3241
1418,0.709,2.32491
1419,0.7095,2.32894
1420,0.71,2.3507
1421,0.7105,2.36601
1422,0.711,2.36601
1423,0.7115,2.37648
1424,0.712,2.38212
1425,0.7125,2.38696
1426,0.713,2.38938
1427,0.7135,2.39099
1428,0.714,2.38696
1429,0.7145,2.3926
1430,0.715,2.37084
1431,0.7155,2.35875
1432,0.716,2.34828
1433,0.7165,2.3378
1434,0.717,2.32007
1435,0.7175,2.31766
1436,0.718,2.30879
1437,0.7185,2.30073
1438,0.719,2.29509
1439,0.7195,2.27897
1440,0.72,2.28462
1441,0.7205,2.29026
1442,0.721,2.283
1443,0.7215,2.27736
1444,0.722,2.30315
1445,0.7225,2.2967
1446,0.723,2.31201
1447,0.7235,2.30799
1448,0.724,2.3233
1449,0.7245,2.32894
1450,0.725,2.32491
1451,0.7255,2.33458
1452,0.726,2.3507
1453,0.7265,2.337
1454,0.727,2.3378
1455,0.7275,2.337
1456,0.728,2.33377
1457,0.7285,2.33538
1458,0.729,2.32249
1459,0.7295,2.30557
1460,0.73,2.29832
1461,0.7305,2.2967
1462,0.731,2.28139
1463,0.7315,2.27978
1464,0.732,2.283
1465,0.7325,2.26689
1466,0.733,2.26447
1467,0.7335,2.26769
1468,0.734,2.28059
1469,0.7345,2.28623
1470,0.735,2.28462
1471,0.7355,2.2967
1472,0.736,2.30637
1473,0.7365,2.31604
1474,0.737,2.31201
1475,0.7375,2.32169
1476,0.738,2.32249
1477,0.7385,2.31846
1478,0.739,2.31201
1479,0.7395,2.31363
1480,0.74,2.32088
1481,0.7405,2.31201
1482,0.741,2.29026
1483,0.7415,2.28462
1484,0.742,2.26044
1485,0.7425,2.25238
1486,0.743,2.25399
1487,0.7435,2.25158
1488,0.744,2.25802
1489,0.7445,2.24835
1490,0.745,2.24432
1491,0.7455,2.25399
1492,0.746,2.25399
1493,0.7465,2.26447
1494,0.747,2.283
1495,0.7475,2.27656
1496,0.748,2.28462
1497,0.7485,2.29832
1498,0.749,2.31121
1499,0.7495,2.32007
1500,0.75,2.32652
1501,0.7505,2.33861
1502,0.751,2.33538
1503,0.7515,2.34183
1504,0.752,2.34183
1505,0.7525,2.33538
1506,0.753,2.31766
1507,0.7535,2.30557
1508,0.754,2.29832
1509,0.7545,2.283
1510,0.755,2.27817
1511,0.7555,2.2685
1512,0.756,2.26527
1513,0.7565,2.26689
1514,0.757,2.26447
1515,0.7575,2.26527
1516,0.758,2.24835
1517,0.7585,2.26689
1518,0.759,2.2685
1519,0.7595,2.28139
1520,0.76,2.29026
1521,0.7605,2.3096
1522,0.761,2.32169
1523,0.7615,2.337
1524,0.762,2.33136
1525,0.7625,2.32249
1526,0.763,2.32813
1527,0.7635,2.33136
1528,0.764,2.32733
1529,0.7645,2.32733
1530,0.765,2.31927
1531,0.7655,2.31363
1532,0.766,2.29993
1533,0.7665,2.29509
1534,0.767,2.28542
1535,0.7675,2.26044
1536,0.768,2.25077
1537,0.7685,2.2411
1538,0.769,2.24352
1539,0.7695,2.23546
1540,0.77,2.23062
1541,0.7705,2.23868
1542,0.771,2.24513
1543,0.7715,2.24271
1544,0.772,2.24593
1545,0.7725,2.25883
1546,0.773,2.27333
1547,0.7735,2.29026
1548,0.774,2.29348
1549,0.7745,2.30799
1550,0.775,2.31524
1551,0.7755,2.31282
1552,0.776,2.31604
1553,0.7765,2.3241
1554,0.777,2.32007
1555,0.7775,2.3096
1556,0.778,2.30154
1557,0.7785,2.29348
1558,0.779,2.28623
1559,0.7795,2.27736
1560,0.78,2.26447
1561,0.7805,2.2693
1562,0.781,2.24755
1563,0.7815,2.2411
1564,0.782,2.22579
1565,0.7825,2.2411
1566,0.783,2.24029
1567,0.7835,2.25722
1568,0.784,2.2556
1569,0.7845,2.25963
1570,0.785,2.283
1571,0.7855,2.2967
1572,0.786,2.31604
1573,0.7865,2.33538
1574,0.787,2.33538
1575,0.7875,2.34425
1576,0.788,2.34505
1577,0.7885,2.36037
1578,0.789,2.35473
1579,0.7895,2.36198
1580,0.79,2.36278
1581,0.7905,2.36359
1582,0.791,2.35392
1583,0.7915,2.36681
1584,0.792,2.37004
1585,0.7925,2.37487
1586,0.793,2.39099
1587,0.7935,2.40147
1588,0.794,2.40952
1589,0.7945,2.41436
1590,0.795,2.42242
1591,0.7955,2.42564
1592,0.796,2.45143
1593,0.7965,2.48205
1594,0.797,2.51348
1595,0.7975,2.5433
1596,0.798,2.59971
1597,0.7985,2.64886
1598,0.799,2.72139
1599,0.7995,2.7633
1600,0.8,2.79875
1601,0.8005,2.83744
1602,0.801,2.86
1603,0.8015,2.89223
1604,0.802,2.91963
1605,0.8025,2.96073
1606,0.803,3.00586
1607,0.8035,3.01231
1608,0.804,2.98894
1609,0.8045,2.99861
1610,0.805,2.99941
1611,0.8055,2.98249
1612,0.806,2.98168
1613,0.8065,2.98249
1614,0.807,2.99055
1615,0.8075,2.95348
1616,0.808,2.9567
1617,0.8085,2.96073
1618,0.809,2.94784
1619,0.8095,2.91883
1620,0.81,2.88901
1621,0.8105,2.85114
1622,0.811,2.80198
1623,0.8115,2.77377
1624,0.812,2.74234
1625,0.8125,2.75282
1626,0.813,2.75201
1627,0.8135,2.73509
1628,0.814,2.70689
1629,0.8145,2.6811
1630,0.815,2.64564
1631,0.8155,2.60615
1632,0.816,2.56505
1633,0.8165,2.55458
1634,0.817,2.52234
1635,0.8175,2.50703
1636,0.818,2.44095
1637,0.8185,2.39179
1638,0.819,2.3378
1639,0.8195,2.28381
1640,0.82,2.21289
1641,0.8205,2.13875
1642,0.821,2.1041
1643,0.8215,2.10491
1644,0.822,2.10813
1645,0.8225,2.0904
1646,0.823,2.09443
1647,0.8235,2.11861
1648,0.824,2.14278
1649,0.8245,2.16132
1650,0.825,2.18066
1651,0.8255,2.21048
1652,0.826,2.23143
1653,0.8265,2.26125
1654,0.827,2.2822
1655,0.8275,2.28703
1656,0.828,2.30879
1657,0.8285,2.30879
1658,0.829,2.30234
1659,0.8295,2.3104
1660,0.83,2.3104
1661,0.8305,2.30234
1662,0.831,2.29751
1663,0.8315,2.30879
1664,0.832,2.3104
1665,0.8325,2.31363
1666,0.833,2.32169
1667,0.8335,2.33136
1668,0.834,2.337
1669,0.8345,2.34586
1670,0.835,2.35473
1671,0.8355,2.36681
1672,0.836,2.37245
1673,0.8365,2.38132
1674,0.837,2.38293
1675,0.8375,2.38454
1676,0.838,2.38293
1677,0.8385,2.38051
1678,0.839,2.36359
1679,0.8395,2.37004
1680,0.84,2.37648
1681,0.8405,2.36601
1682,0.841,2.3644
1683,0.8415,2.34989
1684,0.842,2.33538
1685,0.8425,2.32974
1686,0.843,2.31524
1687,0.8435,2.31524
1688,0.844,2.29912
1689,0.8445,2.30315
1690,0.845,2.29509
1691,0.8455,2.29348
1692,0.846,2.28623
1693,0.8465,2.29026
1694,0.847,2.29429
1695,0.8475,2.30557
1696,0.848,2.31604
1697,0.8485,2.32249
1698,0.849,2.33297
1699,0.8495,2.34747
1700,0.85,2.34989
1701,0.8505,2.35473
1702,0.851,2.36359
1703,0.8515,2.36762
1704,0.852,2.37407
1705,0.8525,2.37648
1706,0.853,2.35553
1707,0.8535,2.36117
1708,0.854,2.35956
1709,0.8545,2.3507
1710,0.855,2.33216
1711,0.8555,2.32249
1712,0.856,2.31927
1713,0.8565,2.30557
1714,0.857,2.30718
1715,0.8575,2.30396
1716,0.858,2.29832
1717,0.8585,2.28623
1718,0.859,2.29912
1719,0.8595,2.29912
1720,0.86,2.30879
1721,0.8605,2.32571
1722,0.861,2.33458
1723,0.8615,2.3507
1724,0.862,2.35875
1725,0.8625,2.36359
1726,0.863,2.37165
1727,0.8635,2.37729
1728,0.864,2.37971
1729,0.8645,2.38132
1730,0.865,2.38051
1731,0.8655,2.38293
1732,0.866,2.38051
1733,0.8665,2.37084
1734,0.867,2.35473
1735,0.8675,2.35553
1736,0.868,2.33538
1737,0.8685,2.33458
1738,0.869,2.32733
1739,0.8695,2.32894
1740,0.87,2.32491
1741,0.8705,2.31201
1742,0.871,2.30718
1743,0.8715,2.31363
1744,0.872,2.32491
1745,0.8725,2.32894
1746,0.873,2.3378
1747,0.8735,2.35553
1748,0.874,2.36681
1749,0.8745,2.35714
1750,0.875,2.37326
1751,0.8755,2.37971
1752,0.876,2.39582
1753,0.8765,2.38777
1754,0.877,2.4063
1755,0.8775,2.38938
1756,0.878,2.38696
1757,0.8785,2.38454
1758,0.879,2.39341
1759,0.8795,2.38615
1760,0.88,2.38696
1761,0.8805,2.38051
1762,0.881,2.36762
1763,0.8815,2.35311
1764,0.882,2.33297
1765,0.8825,2.33458
1766,0.883,2.33055
1767,0.8835,2.3378
1768,0.884,2.34183
1769,0.8845,2.34022
1770,0.885,2.35311
1771,0.8855,2.36923
1772,0.886,2.3789
1773,0.8865,2.41033
1774,0.887,2.40872
1775,0.8875,2.40952
1776,0.888,2.43048
1777,0.8885,2.42322
1778,0.889,2.42725
1779,0.8895,2.43209
1780,0.89,2.42564
1781,0.8905,2.42081
1782,0.891,2.42322
1783,0.8915,2.41516
1784,0.892,2.40388
1785,0.8925,2.40388
1786,0.893,2.38615
1787,0.8935,2.37568
1788,0.894,2.36117
1789,0.8945,2.3507
1790,0.895,2.36198
1791,0.8955,2.36681
1792,0.896,2.35875
1793,0.8965,2.36117
1794,0.897,2.36359
1795,0.8975,2.38051
1796,0.898,2.39985
1797,0.8985,2.39985
1798,0.899,2.41194
1799,0.8995,2.42484
1800,0.9,2.42161
1801,0.9005,2.44015
1802,0.901,2.44015
1803,0.9015,2.43612
1804,0.902,2.43209
1805,0.9025,2.43612
1806,0.903,2.42484
1807,0.9035,2.42081
1808,0.904,2.41114
1809,0.9045,2.41033
1810,0.905,2.40227
1811,0.9055,2.39179
1812,0.906,2.3789
1813,0.9065,2.37487
1814,0.907,2.36842
1815,0.9075,2.37084
1816,0.908,2.37568
1817,0.9085,2.3789
1818,0.909,2.37487
1819,0.9095,2.42161
1820,0.91,2.44015
1821,0.9105,2.45385
1822,0.911,2.46352
1823,0.9115,2.46916
1824,0.912,2.48608
1825,0.9125,2.4893
1826,0.913,2.48366
1827,0.9135,2.48608
1828,0.914,2.4893
1829,0.9145,2.49897
1830,0.915,2.50784
1831,0.9155,2.50945
1832,0.916,2.49656
1833,0.9165,2.49011
1834,0.917,2.49011
1835,0.9175,2.47963
1836,0.918,2.48447
1837,0.9185,2.47238
1838,0.919,2.46029
1839,0.9195,2.45707
1840,0.92,2.4474
1841,0.9205,2.45626
1842,0.921,2.45868
1843,0.9215,2.4619
1844,0.922,2.47319
1845,0.9225,2.48044
1846,0.923,2.48608
1847,0.9235,2.49897
1848,0.924,2.51106
1849,0.9245,2.51187
1850,0.925,2.51832
1851,0.9255,2.5304
1852,0.926,2.53282
1853,0.9265,2.53363
1854,0.927,2.53685
1855,0.9275,2.53121
1856,0.928,2.53604
1857,0.9285,2.53443
1858,0.929,2.53121
1859,0.9295,2.52557
1860,0.93,2.51429
1861,0.9305,2.503
1862,0.931,2.50139
1863,0.9315,2.503
1864,0.932,2.48366
1865,0.9325,2.47802
1866,0.933,2.49092
1867,0.9335,2.4748
1868,0.934,2.48608
1869,0.9345,2.49253
1870,0.935,2.50542
1871,0.9355,2.5167
1872,0.936,2.53282
1873,0.9365,2.53524
1874,0.937,2.5441
1875,0.9375,2.54894
1876,0.938,2.55458
1877,0.9385,2.56103
1878,0.939,2.56989
1879,0.9395,2.57634
1880,0.94,2.57875
1881,0.9405,2.57875
1882,0.941,2.56425
1883,0.9415,2.56586
1884,0.942,2.5707
1885,0.9425,2.56344
1886,0.943,2.56586
1887,0.9435,2.55216
1888,0.944,2.5578
1889,0.9445,2.54169
1890,0.945,2.54652
1891,0.9455,2.53766
1892,0.946,2.53927
1893,0.9465,2.54974
1894,0.947,2.557
1895,0.9475,2.56989
1896,0.948,2.58923
1897,0.9485,2.60454
1898,0.949,2.61905
1899,0.9495,2.63436
1900,0.95,2.63194
1901,0.9505,2.64725
1902,0.951,2.64967
1903,0.9515,2.63436
1904,0.952,2.63919
1905,0.9525,2.64322
1906,0.953,2.62952
1907,0.9535,2.61663
1908,0.954,2.62549
1909,0.9545,2.61341
1910,0.955,2.61421
1911,0.9555,2.61179
1912,0.956,2.59648
1913,0.9565,2.58601
1914,0.957,2.58762
1915,0.9575,2.58923
1916,0.958,2.58359
1917,0.9585,2.58198
1918,0.959,2.57714
1919,0.9595,2.5852
1920,0.96,2.60454
1921,0.9605,2.60212
1922,0.961,2.61582
1923,0.9615,2.62711
1924,0.962,2.63919
1925,0.9625,2.66095
1926,0.963,2.66901
1927,0.9635,2.66498
1928,0.964,2.66498
1929,0.9645,2.67062
1930,0.965,2.67143
1931,0.9655,2.68271
1932,0.966,2.66015
1933,0.9665,2.6537
1934,0.967,2.64725
1935,0.9675,2.63839
1936,0.968,2.62549
1937,0.9685,2.61502
1938,0.969,2.60374
1939,0.9695,2.59245
1940,0.97,2.58762
1941,0.9705,2.5852
1942,0.971,2.58681
1943,0.9715,2.57392
1944,0.972,2.58198
1945,0.9725,2.57553
1946,0.973,2.58198
1947,0.9735,2.59245
1948,0.974,2.60374
1949,0.9745,2.61018
1950,0.975,2.61099
1951,0.9755,2.61663
1952,0.976,2.61905
1953,0.9765,2.61905
1954,0.977,2.62791
1955,0.9775,2.63516
1956,0.978,2.64322
1957,0.9785,2.64081
1958,0.979,2.62711
1959,0.9795,2.62711
1960,0.98,2.61824
1961,0.9805,2.59407
1962,0.981,2.58359
1963,0.9815,2.57553
1964,0.982,2.56425
1965,0.9825,2.55619
1966,0.983,2.55055
1967,0.9835,2.54169
1968,0.984,2.54733
1969,0.9845,2.55216
1970,0.985,2.55861
1971,0.9855,2.5441
1972,0.986,2.56183
1973,0.9865,2.56505
1974,0.987,2.55941
1975,0.9875,2.55861
1976,0.988,2.56344
1977,0.9885,2.56505
1978,0.989,2.55941
1979,0.9895,2.55538
1980,0.99,2.5578
1981,0.9905,2.54169
1982,0.991,2.53604
1983,0.9915,2.52073
1984,0.992,2.51187
1985,0.9925,2.503
1986,0.993,2.4885
1987,0.9935,2.45546
1988,0.994,2.44579
1989,0.9945,2.4337
1990,0.995,2.43451
1991,0.9955,2.41839
1992,0.996,2.41436
1993,0.9965,2.40872
1994,0.997,2.41114
1995,0.9975,2.42242
1996,0.998,2.41033
1997,0.9985,2.43048
1998,0.999,2.42161
1999,0.9995,2.43612
2000,1.0,2.43209
2001,1.0005,2.43773
2002,1.001,2.43773
2003,1.0015,2.42564
2004,1.002,2.43612
2005,1.0025,2.43209
2006,1.003,2.42725
2007,1.0035,2.41033
2008,1.004,2.40227
2009,1.0045,2.39099
2010,1.005,2.38535
2011,1.0055,2.36278
2012,1.006,2.35231
2013,1.0065,2.34183
2014,1.007,2.32733
2015,1.0075,2.32007
2016,1.008,2.3096
2017,1.0085,2.31604
2018,1.009,2.2967
2019,1.0095,2.30637
2020,1.01,2.29348
2021,1.0105,2.30315
2022,1.011,2.31766
2023,1.0115,2.3233
2024,1.012,2.33538
2025,1.0125,2.34667
2026,1.013,2.35231
2027,1.0135,2.36117
2028,1.014,2.3507
2029,1.0145,2.3515
2030,1.015,2.34989
2031,1.0155,2.3507
2032,1.016,2.33216
2033,1.0165,2.32169
2034,1.017,2.32491
2035,1.0175,2.30799
2036,1.018,2.30476
2037,1.0185,2.28784
2038,1.019,2.28542
2039,1.0195,2.27978
2040,1.02,2.27978
2041,1.0205,2.27656
2042,1.021,2.28059
2043,1.0215,2.28623
2044,1.022,2.28945
2045,1.0225,2.29751
2046,1.023,2.29751
2047,1.0235,2.29429
2048,1.024,2.30557
2049,1.0245,2.31201
2050,1.025,2.32169
2051,1.0255,2.32491
2052,1.026,2.33941
2053,1.0265,2.33216
2054,1.027,2.34667
2055,1.0275,2.34183
2056,1.028,2.34747
2057,1.0285,2.33619
2058,1.029,2.32088
2059,1.0295,2.3233
2060,1.03,2.31766
2061,1.0305,2.30315
2062,1.031,2.29026
2063,1.0315,2.28623
2064,1.032,2.28139
2065,1.0325,2.27736
2066,1.033,2.27575
2067,1.0335,2.27736
2068,1.034,2.26769
2069,1.0345,2.27736
2070,1.035,2.28381
2071,1.0355,2.29026
2072,1.036,2.30073
2073,1.0365,2.29187
2074,1.037,2.30476
2075,1.0375,2.30315
2076,1.038,2.30637
2077,1.0385,2.30557
2078,1.039,2.29751
2079,1.0395,2.30718
2080,1.04,2.30476
2081,1.0405,2.29993
2082,1.041,2.2967
2083,1.0415,2.28623
2084,1.042,2.28703
2085,1.0425,2.27656
2086,1.043,2.27656
2087,1.0435,2.26608
2088,1.044,2.27092
2089,1.0445,2.26286
2090,1.045,2.2548
2091,1.0455,2.26366
2092,1.046,2.26447
2093,1.0465,2.28623
2094,1.047,2.28381
2095,1.0475,2.29267
2096,1.048,2.29267
2097,1.0485,2.31201
2098,1.049,2.31201
2099,1.0495,2.32249
2100,1.05,2.33297
2101,1.0505,2.34264
2102,1.051,2.35956
2103,1.0515,2.34989
2104,1.052,2.36359
2105,1.0525,2.35714
2106,1.053,2.35795
2107,1.0535,2.35714
2108,1.054,2.34828
2109,1.0545,2.33538
2110,1.055,2.32813
2111,1.0555,2.31524
2112,1.056,2.30879
2113,1.0565,2.29187
2114,1.057,2.28623
2115,1.0575,2.27414
2116,1.058,2.2822
2117,1.0585,2.26527
2118,1.059,2.28864
2119,1.0595,2.283
2120,1.06,2.28784
2121,1.0605,2.28864
2122,1.061,2.30315
2123,1.0615,2.30073
2124,1.062,2.3241
2125,1.0625,2.33136
2126,1.063,2.34344
2127,1.0635,2.34989
2128,1.064,2.34586
2129,1.0645,2.3507
2130,1.065,2.34989
2131,1.0655,2.35473
2132,1.066,2.34747
2133,1.0665,2.34425
2134,1.067,2.29912
2135,1.0675,2.32894
2136,1.068,2.30879
2137,1.0685,2.30476
2138,1.069,2.2967
2139,1.0695,2.283
2140,1.07,2.26205
2141,1.0705,2.26689
2142,1.071,2.25399
2143,1.0715,2.2685
2144,1.072,2.27011
2145,1.0725,2.26689
2146,1.073,2.27333
2147,1.0735,2.29026
2148,1.074,2.29267
2149,1.0745,2.30396
2150,1.075,2.32249
2151,1.0755,2.32249
2152,1.076,2.34667
2153,1.0765,2.34425
2154,1.077,2.35634
2155,1.0775,2.35311
2156,1.078,2.34989
2157,1.0785,2.33941
2158,1.079,2.34425
2159,1.0795,2.34425
2160,1.08,2.32652
2161,1.0805,2.3241
2162,1.081,2.31846
2163,1.0815,2.30799
2164,1.082,2.30557
2165,1.0825,2.29912
2166,1.083,2.30637
2167,1.0835,2.29429
2168,1.084,2.30879
2169,1.0845,2.3104
2170,1.085,2.32169
2171,1.0855,2.31604
2172,1.086,2.32894
2173,1.0865,2.3378
2174,1.087,2.35875
2175,1.0875,2.35956
2176,1.088,2.36681
2177,1.0885,2.37648
2178,1.089,2.37648
2179,1.0895,2.38212
2180,1.09,2.37648
2181,1.0905,2.38051
2182,1.091,2.37407
2183,1.0915,2.36037
2184,1.092,2.36117
2185,1.0925,2.34022
2186,1.093,2.33136
2187,1.0935,2.32894
2188,1.094,2.31524
2189,1.0945,2.30315
2190,1.095,2.29429
2191,1.0955,2.29993
2192,1.096,2.28784
2193,1.0965,2.28784
2194,1.097,2.28623
2195,1.0975,2.29912
2196,1.098,2.2959
2197,1.0985,2.2959
2198,1.099,2.31282
2199,1.0995,2.31201
2200,1.1,2.33861
2201,1.1005,2.34183
2202,1.101,2.35473
2203,1.1015,2.36198
2204,1.102,2.36117
2205,1.1025,2.37084
2206,1.103,2.37084
2207,1.1035,2.37245
2208,1.104,2.36923
2209,1.1045,2.3652
2210,1.105,2.35553
2211,1.1055,2.34425
2212,1.106,2.33538
2213,1.1065,2.33216
2214,1.107,2.32169
2215,1.1075,2.31201
2216,1.108,2.29912
2217,1.1085,2.30073
2218,1.109,2.29267
2219,1.1095,2.2959
2220,1.11,2.30557
2221,1.1105,2.3096
2222,1.111,2.3233
2223,1.1115,2.33619
2224,1.112,2.34828
2225,1.1125,2.35956
2226,1.113,2.35875
2227,1.1135,2.3644
2228,1.114,2.37487
2229,1.1145,2.37568
2230,1.115,2.38051
2231,1.1155,2.36359
2232,1.116,2.37407
2233,1.1165,2.36762
2234,1.117,2.36762
2235,1.1175,2.3507
2236,1.118,2.34667
2237,1.1185,2.33538
2238,1.119,2.3241
2239,1.1195,2.33216
2240,1.12,2.32652
2241,1.1205,2.3233
2242,1.121,2.31524
2243,1.1215,2.31201
2244,1.122,2.32491
2245,1.1225,2.31282
2246,1.123,2.32894
2247,1.1235,2.33941
2248,1.124,2.34747
2249,1.1245,2.34828
2250,1.125,2.35956
2251,1.1255,2.37648
2252,1.126,2.3781
2253,1.1265,2.39018
2254,1.127,2.38535
2255,1.1275,2.38777
2256,1.128,2.39341
2257,1.1285,2.38374
2258,1.129,2.38051
2259,1.1295,2.37326
2260,1.13,2.36359
2261,1.1305,2.35634
2262,1.131,2.34344
2263,1.1315,2.33136
2264,1.132,2.3233
2265,1.1325,2.31363
2266,1.133,2.3096
2267,1.1335,2.29912
2268,1.134,2.30557
